FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,QAT,Qatar,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,4.242420196533203,2.770989894866943,5.77200984954834,,,,,5.310229778289795,4.481279850006104,4.849599838256836,3.333329916000366,4.062980175018311,,,,5.777780055999756,5.633039951324463,4.65231990814209,3.410269975662231,3.41048002243042,5.050079822540283,3.563760042190552,4.021450042724609
A,Annual,QAT,Qatar,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,21.3065299987793,14.37434959411621,10.25918006896973,10.68249034881592,,,,,18.69236946105957,16.05911064147949,16.5377197265625,12.71255016326904,17.28499031066895,,,,15.78946971893311,14.46111965179443,15.92920017242432,16.21138954162598,14.4519100189209,14.29164028167725,12.17741966247559,15.19305038452148
A,Annual,QAT,Qatar,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,20.2702693939209,36.54391098022461,37.54153060913086,32.0,,,,,32.04698181152344,28.17589950561523,36.97478866577148,54.21965026855469,58.237548828125,,,,52.33462905883789,39.65517044067383,36.20690155029297,40.86817932128906,34.75252914428711,28.79188919067383,31.67242050170898,31.3157901763916
A,Annual,QAT,Qatar,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,1.048640012741089,0.393339991569519,0.273279994726181,0.3338299989700317,,,,,0.5832800269126892,0.5699599981307983,0.447270005941391,0.2344599962234497,0.2967999875545502,,,,0.3016999959945679,0.3646700084209442,0.4399499893188477,0.396670013666153,0.4158500134944916,0.4963800013065338,0.3844799995422363,0.4851599931716919
A,Annual,QAT,Qatar,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,21.0256404876709,20.30303001403809,16.95191955566406,16.45022010803223,,,,,23.14142036437988,20.62615013122559,24.00246047973633,29.80952072143555,33.57033920288086,,,,29.70369911193848,22.93062973022461,22.54966926574707,24.23354911804199,21.08926010131836,18.93074035644531,17.83312034606934,20.12063980102539
A,Annual,ROU,Romania,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,,,0.0,0.0,0.0,0.0,0.7486799955368042,0.3612200021743774,0.3377600014209747,0.3677000105381012,,0.4512700140476227,0.5342000126838684,3.001490116119385,2.789390087127686,,,3.69842004776001,3.81902003288269,4.062069892883301,4.02715015411377,
A,Annual,ROU,Romania,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,,,0.0,0.0,0.0,0.0,2.722599983215332,1.743579983711243,1.28643000125885,1.416939973831177,,1.555539965629578,1.534510016441345,8.636119842529297,7.92956018447876,,,10.08687973022461,10.81142044067383,10.99915981292725,10.88862991333008,
A,Annual,ROU,Romania,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2749899923801422,0.2071699947118759,0.2625600099563599,0.2594999969005585,,0.2901000082492828,0.3481200039386749,0.3475500047206879,0.3517700135707855,,,0.3666599988937378,0.3532400131225586,0.3693099915981293,0.3698500096797943,
A,Annual,ROU,Romania,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.0,0.0,,,0.0,0.0,0.0,0.0,1.465610027313232,0.9151300191879272,0.6867300271987915,0.7706999778747559,,0.896120011806488,0.947790026664734,5.350689888000488,4.92002010345459,,,6.315380096435547,6.680689811706543,6.883389949798584,6.774960041046143,
A,Annual,ROU,Romania,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,16.79842948913574,15.65155029296875,,,15.4450101852417,15.7564697265625,13.26655006408691,13.21508026123047,11.77375030517578,14.80825042724609,11.49746036529541,14.75562000274658,,18.42132949829102,19.73745918273926,20.2908992767334,20.25355911254883,,,21.69632911682129,20.56343078613281,20.97797012329102,20.34161949157715,
A,Annual,ROU,Romania,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,34.34149169921875,34.3300895690918,,,33.04269027709961,31.55581092834473,30.6065502166748,29.30676078796387,26.46228981018066,36.01882171630859,28.81167030334473,31.1465892791748,,39.1796989440918,39.70507049560547,39.61724853515625,40.80266189575195,,,41.98529052734375,41.40187835693359,41.3590087890625,40.36109924316406,
A,Annual,ROU,Romania,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.4891600012779236,0.4559099972248077,,,0.4674299955368042,0.49932000041008,0.4334500133991241,0.4509199857711792,0.4449299871921539,0.4111300110816956,0.3990600109100342,0.4737499952316284,,0.4701800048351288,0.4970999956130981,0.5121700167655945,0.4963800013065338,,,0.516759991645813,0.4966799914836884,0.5072199702262878,0.5039899945259094,
A,Annual,ROU,Romania,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,25.13100051879883,24.0915699005127,,,22.96150016784668,22.52737998962402,20.33909034729004,19.68456077575684,17.10860061645508,23.30726051330566,17.8664493560791,21.05117034912109,,26.7838306427002,27.99336051940918,28.34848976135254,28.77131080627441,,,30.00745010375977,29.09165954589844,29.26696014404297,28.35881996154785,
A,Annual,RUS,Russian Federation,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,4.738550186157227,,,,3.780499935150146,,4.810420036315918,5.228899955749512,4.799049854278564,5.168469905853271,5.152910232543945,,,,
A,Annual,RUS,Russian Federation,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,28.94747924804688,,,,27.04776000976563,,29.01870918273926,30.89850044250488,29.96154022216797,31.05892944335938,31.36273956298828,,,,
A,Annual,RWA,Rwanda,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,3.508939981460571,4.298970222473145,4.067679882049561,8.06626033782959,,9.562060356140137,7.699460029602051
A,Annual,RWA,Rwanda,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,5.885499954223633,6.071929931640625,6.506350040435791,8.088629722595215,,12.02604961395264,8.608579635620117
A,Annual,RWA,Rwanda,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,0.5961999893188477,0.7080100178718567,0.625190019607544,0.9972299933433532,,0.7951099872589111,0.8943899869918823
A,Annual,RWA,Rwanda,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,4.746009826660156,5.229109764099121,5.352340221405029,8.07880973815918,,10.92271041870117,8.203510284423828
A,Annual,RWA,Rwanda,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,9.221850395202637,12.10309028625488,8.622090339660645,22.30715942382813,,21.59112930297852,20.37380981445313
A,Annual,RWA,Rwanda,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,17.92359924316406,20.04670906066895,16.85404968261719,39.76845932006836,,38.69116973876953,35.62247848510742
A,Annual,RWA,Rwanda,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,0.5145099759101868,0.6037399768829346,0.5115699768066406,0.5609300136566162,,0.5580400228500366,0.571940004825592
A,Annual,RWA,Rwanda,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,13.75139045715332,16.2705192565918,12.95860004425049,32.10445022583008,,31.0340404510498,28.82831001281738
A,Annual,SAU,Saudi Arabia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,0.7257199883460999,1.939659953117371,6.649050235748291,5.691100120544434,5.690609931945801,5.686910152435303,7.084469795227051,5.023719787597656,6.175610065460205,,,5.758969783782959,5.853409767150879,5.813300132751465,5.476210117340088,5.872519969940186,6.413469791412354,6.370039939880371,7.875850200653076,
A,Annual,SAU,Saudi Arabia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,5.269139766693115,11.94803047180176,11.61248016357422,7.422880172729492,7.613289833068848,7.480400085449219,4.369470119476318,4.744830131530762,14.67138004302979,,,8.433420181274414,8.129520416259766,7.639440059661865,7.280280113220215,8.009710311889648,8.899589538574219,7.041810035705566,12.10525035858154,
A,Annual,SAU,Saudi Arabia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,0.1377300024032593,0.1623400002717972,0.5725799798965454,0.766700029373169,0.7474600076675415,0.7602400183677673,1.383229970932007,1.0555100440979,0.4209299981594086,,,0.6828699707984924,0.7200199961662292,0.7609599828720093,0.7522000074386597,0.7331799864768982,0.7206500172615051,0.9046000242233276,0.6506100296974182,
A,Annual,SAU,Saudi Arabia,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,2.877990007400513,6.710700035095215,8.740260124206543,6.43805980682373,6.510179996490479,6.458300113677979,5.775109767913818,4.898159980773926,10.17364025115967,,,7.106120109558105,6.950769901275635,6.669529914855957,6.321899890899658,6.830870151519775,7.584020137786865,6.682620048522949,9.898770332336426,
A,Annual,SAU,Saudi Arabia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,7.043169975280762,14.12090969085693,27.00436973571777,24.98899078369141,24.94326019287109,24.90517044067383,26.26943016052246,23.05549049377441,21.76411056518555,,,18.09651947021484,17.44648933410645,17.18641090393066,14.65023040771484,16.6609992980957,17.83469009399414,17.70310974121094,20.89702987670898,
A,Annual,SAU,Saudi Arabia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,12.01644039154053,22.89868927001953,38.03339004516602,23.97747993469238,24.84622955322266,24.39867973327637,46.02091979980469,48.20782089233398,37.69120025634766,,,29.66497993469238,29.27807998657227,27.26856994628906,28.4862003326416,28.64464950561523,29.53124046325684,28.61475944519043,35.89104080200195,
A,Annual,SAU,Saudi Arabia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,0.5861300230026245,0.6166700124740601,0.7100200057029724,1.040480017662048,1.003890037536621,1.020339965820313,0.5708199739456177,0.4782499969005585,0.577430009841919,,,0.6100299954414368,0.5958899855613708,0.6302599906921387,0.5142899751663208,0.5816400051116943,0.6039299964904785,0.6186699867248535,0.5822399854660034,
A,Annual,SAU,Saudi Arabia,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,9.399060249328612,18.30533027648926,31.65114974975586,24.55270004272461,24.90189933776855,24.68732070922852,35.79497146606445,34.3790397644043,29.2592601776123,,,23.92367935180664,23.15074920654297,21.91363906860352,21.13604927062988,22.03462028503418,23.34181022644043,22.78041076660156,28.06866073608398,
A,Annual,SDN,Sudan,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,4.484089851379395,,,0.0,,,,,,,,
A,Annual,SDN,Sudan,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,4.364500045776367,,,0.0,,,,,,,,
A,Annual,SDN,Sudan,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,1.026669979095459,,,0.0,,,,,,,,
A,Annual,SDN,Sudan,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,4.428009986877441,,,0.0,,,,,,,,
A,Annual,SDN,Sudan,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,12.79413986206055,,,27.8303108215332,,,,,,,,
A,Annual,SDN,Sudan,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,19.67499923706055,,,29.37425994873047,,,,,,,,
A,Annual,SDN,Sudan,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.6502699851989746,,,0.9474400281906128,,,,,,,,
A,Annual,SDN,Sudan,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,16.0206298828125,,,28.62498092651367,,,,,,,,
A,Annual,SGP,Singapore,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,5.345059871673584,5.017749786376953,5.480040073394775,5.520269870758057,5.464739799499512,5.904610157012939,5.808629989624023,
A,Annual,SGP,Singapore,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,11.73044013977051,11.93280029296875,12.77900981903076,13.12644958496094,13.75133991241455,14.28396987915039,14.60235023498535,
A,Annual,SGP,Singapore,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,0.4556599855422974,0.4205000102519989,0.4288299977779388,0.4205499887466431,0.3973999917507172,0.4133700132369995,0.3977900147438049,
A,Annual,SGP,Singapore,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,8.398630142211914,8.263409614562988,8.897820472717285,9.137439727783203,9.44264030456543,9.9962797164917,10.0416898727417,
A,Annual,SGP,Singapore,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,22.2933406829834,22.55244064331055,21.75925064086914,21.87426948547363,22.14793968200684,22.1168098449707,22.28656959533691,
A,Annual,SGP,Singapore,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,47.82205963134766,48.92187118530273,49.44850921630859,50.30839920043945,51.57464981079102,50.42692947387695,50.66431045532227,
A,Annual,SGP,Singapore,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,0.4661700129508972,0.4609900116920471,0.4400399923324585,0.434799998998642,0.4294300079345703,0.4385899901390076,0.4398899972438812,
A,Annual,SGP,Singapore,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,34.50148010253906,34.92926025390625,34.72488021850586,35.39630126953125,36.27394104003906,35.94073104858398,35.94686126708984,
A,Annual,SLB,Solomon Islands,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,,,,,,,,,,,,,,,
A,Annual,SLB,Solomon Islands,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,,,,,,,,,,,,,,,
A,Annual,SLB,Solomon Islands,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,,,,,,,,,,,,,,,
A,Annual,SLB,Solomon Islands,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,,,,,,,,,,,,,,,
A,Annual,SLB,Solomon Islands,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,,,,,,,,,,,,,,,
A,Annual,SLB,Solomon Islands,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,,,,,,,,,,,,,,,
A,Annual,SLB,Solomon Islands,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,,,,,,,,,,,,,,,
A,Annual,SLB,Solomon Islands,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,,,,,,,,,0.0,,,,,,,,,,,,,,,
A,Annual,SLE,Sierra Leone,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.7689499855041504,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,SLE,Sierra Leone,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.8559200167655945,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,SLE,Sierra Leone,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,IX,Index,GPIA,Adjusted Gender Parity Index,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.898389995098114,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,SLE,Sierra Leone,UNESCO_UIS_GRAD_ICT,Percentage of graduates from ICT programmes in tertiary education,_T,Total,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,0.8178300261497498,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,SLE,Sierra Leone,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,F,Female,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,4.210909843444824,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,SLE,Sierra Leone,UNESCO_UIS_GRAD_STEM,Percentage of graduates from STEM programmes in tertiary education,M,Male,PT_GRDTS,Percentage of graduates,_Z,Not Applicable,MEAN,Mean,UNESCO_UIS,UNESCO Education Statistics,0,Units,A,Normal value,PU,Public,2.282449960708618,,,,,,,,,,,,,,,,,,,,,,,
